Unnamed: 0,number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
334061,91,1,130,0 days 00:01:39.198000,0,,21.663,0,30.655,0,46.88,0,165.6,0 days 03:50:44.664000,14:49:07.868,0 days 00:00:21.663000,0 days 00:00:30.655000,0 days 00:00:46.880000,272.0,Richard LIETZ,,LMGTE Pro,,Porsche GT Team,Porsche,2018-2019,FUJI SPEEDWAY,4,Porsche 911 RSR-19,,Porsche GT Team #91,99198.0,99.198,Porsche,5,Richard LIETZ Stint #5,6,Porsche GT Team #91 Stint #6,13844664,20.0,6.0,30119.0,30.119,1242.659,30.119,52.47,13844.664
475408,33,1,57,0 days 00:03:27.382000,0,B,37.59,0,43.785,0,126.007,0,104.5,0 days 01:59:21.964000,13:59:35.881,0 days 00:00:37.590000,0 days 00:00:43.785000,0 days 00:02:06.007000,191.6,Ben KEATING,0:01:25.818,LMGTE Am,,TF Sport,Aston Martin,2022,SEBRING,1,Aston Martin Vantage GTE,GF,TF Sport #33,207382.0,207.382,Aston Martin,2,Ben KEATING Stint #2,2,TF Sport #33 Stint #2,7161964,26.0,3.0,50402.0,50.402,673.212,50.402,140.798,7161.964
78632,61,1,28,0 days 00:02:06.211000,0,,27.117,0,49.021,0,50.073,0,157.3,0 days 01:05:01.210000,12:04,0 days 00:00:27.117000,0 days 00:00:49.021000,0 days 00:00:50.073000,253.5,Matt GRIFFIN,,LMGTE Am,,AF Corse,Ferrari,2013,CIRCUIT OF THE AMERICAS,5,Ferrari 458 Italia GT2,,AF Corse #61,126211.0,126.211,Ferrari,1,Matt GRIFFIN Stint #1,1,AF Corse #61 Stint #1,3901210,16.0,3.0,13028.0,13.028,326.97,13.028,14.978,3901.21
315511,11,3,167,0 days 00:03:24.822000,0,,32.368,0,78.721,0,93.733,0,239.5,0 days 13:23:45.488000,04:24:03.254,0 days 00:00:32.368000,0 days 00:01:18.721000,0 days 00:01:33.733000,334.9,Jenson BUTTON,,LMP1,,SMP Racing,BR Engineering,2018-2019,LE MANS 2018,2,BR Engineering BR1,,SMP Racing #11,204822.0,204.822,AER,6,Jenson BUTTON Stint #6,18,SMP Racing #11 Stint #18,48225488,54.0,7.0,3336083.0,3336.083,11051.572,3336.083,5009.802,48225.488
15147,45,1,35,0 days 00:04:49.199000,0,,93.586,0,88.63,0,106.983,0,169.7,0 days 02:17:25.209000,17:17,0 days 00:01:33.586000,0 days 00:01:28.630000,0 days 00:01:46.983000,294.5,Jens Petersen,0:01:06,LMP2,,Boutsen Ginion Racing,Oreca,2012,LE MANS,3,Oreca 03,,Boutsen Ginion Racing #45,289199.0,289.199,Nissan,2,Jens Petersen Stint #2,4,Boutsen Ginion Racing #45 Stint #4,8245209,22.0,12.0,1528.0,1.528,682.596,1.528,251.697,8245.209
136840,18,1,184,0 days 00:01:43.221000,0,,32.133,0,42.788,0,28.3,0,205.8,0 days 05:31:17.534000,17:31,0 days 00:00:32.133000,0 days 00:00:42.788000,0 days 00:00:28.300000,299.2,Neel JANI,,LMP1,H,Porsche Team,Porsche,2015,SILVERSTONE,1,Porsche 919 Hybrid,,Porsche Team #18,103221.0,103.221,Porsche,3,Neel JANI Stint #3,7,Porsche Team #18 Stint #7,19877534,3.0,3.0,34534.0,34.534,73.685,34.534,73.685,19877.534
342998,37,1,86,0 days 00:04:21.646000,0,,80.444,0,82.694,0,98.508,0,82.8,0 days 02:57:56.143000,18:57:12.504,0 days 00:01:20.444000,0 days 00:01:22.694000,0 days 00:01:38.508000,80.5,David HEINEMEIER-HANSSON,,LMP2,,Jackie Chan DC Racing,Oreca,2018-2019,SEBRING,6,Oreca 07,,Jackie Chan DC Racing #37,261646.0,261.646,Gibson,2,David HEINEMEIER-HANSSON Stint #2,1,Jackie Chan DC Racing #37 Stint #1,10676143,5.0,1.0,270292.0,270.292,891.0319999999999,0.0,0.0,10676.143
492689,24,2,156,0 days 00:03:36.575000,0,,34.023,0,83.133,0,99.419,0,226.5,0 days 10:08:31.122000,02:08:31.122,0 days 00:00:42.333000,0 days 00:01:09.162000,0 days 00:00:38.397000,318.2,Matthew BELL,,LMP2,P/A,Nielsen Racing,Oreca,2022,LE MANS,3,Oreca 07,GF,Nielsen Racing #24,216575.0,216.575,Gibson,6,Matthew BELL Stint #6,19,Nielsen Racing #24 Stint #19,36511122,23.0,19.0,97207.0,97.207,1990.707,97.207,941.931,36511.122
150958,28,2,176,0 days 00:03:45.037000,0,,36.387,0,86.458,0,102.192,0,218.0,0 days 12:13:50.383000,03:13,0 days 00:00:36.387000,0 days 00:01:26.458000,0 days 00:01:42.192000,299.7,Ricardo GONZALEZ,,LMP2,,G-Drive Racing,Ligier,2015,LE MANS,3,Ligier JS P2,,G-Drive Racing #28,225037.0,225.037,Nissan,6,Ricardo GONZALEZ Stint #6,17,G-Drive Racing #28 Stint #17,44030383,15.0,6.0,75344.0,75.344,4298.596,75.344,507.89,44030.383
208198,97,2,237,0 days 00:04:02.451000,0,B,37.246,0,90.17,0,115.035,0,202.4,0 days 17:13:02.272000,08:13:02.272,0 days 00:00:37.246000,0 days 00:01:30.170000,0 days 00:01:55.035000,297.2,Jonathan ADAM,,LMGTE Pro,,Aston Martin Racing,Aston Martin,2016,LE MANS,3,Aston Martin Vantage GT2,,Aston Martin Racing #97,242451.0,242.451,Aston Martin,5,Jonathan ADAM Stint #5,18,Aston Martin Racing #97 Stint #18,61982272,26.0,6.0,128706.0,128.706,7947.093,128.706,307.241,61982.272
19009,67,0,111,0 days 00:04:03.945000,0,,38.43,0,93.75,0,111.765,0,201.1,0 days 08:18:24.869000,23:18,0 days 00:00:38.430000,0 days 00:01:33.750000,0 days 00:01:51.765000,283.8,Nicolas Armindo,,LMGTE Am,,Imsa Performance Matmut,Porsche,2012,LE MANS,3,Porsche 997 GT3-RSR,,Imsa Performance Matmut #67,243945.0,243.945,Porsche,5,Nicolas Armindo Stint #5,8,Imsa Performance Matmut #67 Stint #8,29904869,33.0,1.0,311399.0,311.399,3533.443,0.0,0.0,29904.869
415723,82,2,307,0 days 00:03:53.557000,0,,36.999,0,89.364,0,107.194,0,210.0,0 days 21:43:29.261000,12:13:29.261,0 days 00:00:36.999000,0 days 00:01:29.364000,0 days 00:01:47.194000,295.6,Sébastien BOURDAIS,,LMGTE Pro,,Risi Competizione,Ferrari,2019-2020,LE MANS,7,Ferrari 488 GTE Evo,,Risi Competizione #82,233557.0,233.557,Ferrari,11,Sébastien BOURDAIS Stint #11,24,Risi Competizione #82 Stint #24,78209261,25.0,5.0,486378.0,486.378,9436.231,486.378,1633.531,78209.261
256524,92,1,6,0 days 00:04:47.010000,0,,36.938,0,135.081,0,114.991,0,171.0,0 days 00:24:31.429000,15:24:52.390,0 days 00:00:36.938000,0 days 00:02:15.081000,0 days 00:01:54.991000,302.2,Kevin ESTRE,,LMGTE Pro,,Porsche GT Team,Porsche,2017,LE MANS,3,Porsche 911 RSR,,Porsche GT Team #92,287010.0,287.01,Porsche,1,Kevin ESTRE Stint #1,1,Porsche GT Team #92 Stint #1,1471429,32.0,5.0,272.0,0.272,267.658,0.272,4.556,1471.429
144769,22,1,52,0 days 00:03:40.782000,0,,35.686,0,82.553,0,102.543,0,222.2,0 days 03:55:53.365000,18:55,0 days 00:00:35.686000,0 days 00:01:22.553000,0 days 00:01:42.543000,315.4,Michael KRUMM,,LMP1,H,Nissan Motorsports,Nissan,2015,LE MANS,3,Nissan GT-R LM Nismo,,Nissan Motorsports #22,220782.0,220.782,Nissan,2,Michael KRUMM Stint #2,5,Nissan Motorsports #22 Stint #5,14153365,20.0,12.0,29732.0,29.732,1607.608,29.732,1012.653,14153.365
33781,77,1,4,0 days 00:02:02.652000,0,,37.121,0,52.001,0,33.53,0,172.9,0 days 00:08:17.635000,12:08,0 days 00:00:37.121000,0 days 00:00:52.001000,0 days 00:00:33.530000,239.5,Richard Lietz,,LMGTE Pro,,Team Felbermayr-Proton,Porsche,2012,SILVERSTONE,5,Porsche 997 GT3-RSR,,Team Felbermayr-Proton #77,122652.0,122.652,Porsche,1,Richard Lietz Stint #1,1,Team Felbermayr-Proton #77 Stint #1,497635,22.0,1.0,20180.0,20.18,77.311,0.0,0.0,497.635
271883,67,0,289,0 days 00:04:38.068000,0,B,36.647,0,89.637,0,151.784,0,176.4,0 days 20:39:33.127000,11:39:54.088,0 days 00:00:36.647000,0 days 00:01:29.637000,0 days 00:02:31.784000,292.4,Andy PRIAULX,,LMGTE Pro,,Ford Chip Ganassi Team UK,Ford,2017,LE MANS,3,Ford GT,,Ford Chip Ganassi Team UK #67,278068.0,278.068,Ford,8,Andy PRIAULX Stint #8,22,Ford Chip Ganassi Team UK #67 Stint #22,74373127,20.0,2.0,48658.0,48.658,7985.228,48.658,48.658,74373.127
146576,30,1,86,0 days 00:03:44.675000,0,,35.118,0,87.001,0,102.556,0,218.4,0 days 06:38:22.987000,21:38,0 days 00:00:35.118000,0 days 00:01:27.001000,0 days 00:01:42.556000,298.0,Ryan DALZIEL,,LMP2,,Extreme Speed Motorsports,Ligier,2015,LE MANS,3,Ligier JS P2,,Extreme Speed Motorsports #30,224675.0,224.675,Honda,4,Ryan DALZIEL Stint #4,9,Extreme Speed Motorsports #30 Stint #9,23902987,43.0,17.0,123773.0,123.773,3834.198,123.773,1272.639,23902.987
435645,54,2,248,0 days 00:01:40.490000,0,,31.593,0,31.997,0,36.9,0,166.7,0 days 07:14:51.201000,18:15:08.683,0 days 00:00:31.593000,0 days 00:00:31.997000,0 days 00:00:36.900000,267.3,Francesco CASTELLACCI,,LMGTE Am,,AF Corse,Ferrari,2021,AUTODROMO DO ALGARVE,2,Ferrari 488 GTE Evo,,AF Corse #54,100490.0,100.49,Ferrari,3,Francesco CASTELLACCI Stint #3,8,AF Corse #54 Stint #8,26091201,20.0,3.0,4306.0,4.306,2295.665,4.306,12.746,26091.201
238216,77,0,66,0 days 00:02:06.097000,0,,42.95,0,46.066,0,37.081,0,155.6,0 days 02:22:40.175000,13:22:14.253,0 days 00:00:42.950000,0 days 00:00:46.066000,0 days 00:00:37.081000,265.4,Richard LIETZ,,LMGTE Pro,,Dempsey - Proton Racing,Porsche,2016,SHANGHAI INTERNATIONAL CIRCUIT,8,Porsche 911 RSR,,Dempsey - Proton Racing #77,126097.0,126.097,Porsche,2,Richard LIETZ Stint #2,3,Dempsey - Proton Racing #77 Stint #3,8560175,22.0,5.0,80261.0,80.261,1167.397,80.261,136.492,8560.175
73375,51,1,294,0 days 00:04:08.511000,0,B,38.134,0,91.097,0,119.28,0,197.4,0 days 22:28:55.096000,13:28,0 days 00:00:38.134000,0 days 00:01:31.097000,0 days 00:01:59.280000,288.5,Giancarlo FISICHELLA,,LMGTE Pro,,AF Corse,Ferrari,2013,LE MANS,3,Ferrari 458 Italia GT2,,AF Corse #51,248511.0,248.511,Ferrari,7,Giancarlo FISICHELLA Stint #7,22,AF Corse #51 Stint #22,80935096,21.0,6.0,20949.0,20.949,7827.237,20.949,960.423,80935.096
286614,66,0,65,0 days 00:02:06.928000,0,,27.488,0,48.999,0,50.441,0,156.4,0 days 02:20:41.554000,14:20:55.827,0 days 00:00:27.488000,0 days 00:00:48.999000,0 days 00:00:50.441000,255.9,Stefan MÜCKE,,LMGTE Pro,,Ford Chip Ganassi Team UK,Ford,2017,CIRCUIT OF THE AMERICAS,6,Ford GT,,Ford Chip Ganassi Team UK #66,126928.0,126.928,Ford,1,Stefan MÜCKE Stint #1,3,Ford Chip Ganassi Team UK #66 Stint #3,8441554,19.0,7.0,6831.0,6.831,1207.975,6.831,88.539,8441.554
452046,64,2,157,0 days 00:03:50.555000,0,,36.255,0,88.169,0,106.131,0,212.8,0 days 11:44:16.080000,03:44:16.080,0 days 00:00:36.255000,0 days 00:01:28.169000,0 days 00:01:46.131000,303.0,Nicholas TANDY,,LMGTE Pro,,Corvette Racing,Chevrolet,2021,LE MANS,4,Chevrolet Corvette C8.R,,Corvette Racing #64,230555.0,230.555,Chevrolet,3,Nicholas TANDY Stint #3,12,Corvette Racing #64 Stint #12,42256080,32.0,6.0,23072.0,23.072,3242.812,23.072,190.83,42256.08
89527,8,2,41,0 days 00:01:55.035000,0,,32.819,0,49.032,0,33.184,0,184.4,0 days 01:17:31.112000,13:17,0 days 00:00:32.819000,0 days 00:00:49.032000,0 days 00:00:33.184000,255.9,Sébastien BUEMI,,LMP1-H,H,Toyota Racing,Toyota,2014,SILVERSTONE,1,Toyota TS 040 Hybrid,,Toyota Racing #8,115035.0,115.035,Toyota,2,Sébastien BUEMI Stint #2,2,Toyota Racing #8 Stint #2,4651112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4651.112
101896,46,1,126,0 days 00:03:43.673000,0,,34.88,0,86.057,0,102.736,0,219.4,0 days 08:59:42.666000,23:59,0 days 00:00:34.880000,0 days 00:01:26.057000,0 days 00:01:42.736000,300.5,Ludovic BADEY,,LMP2,,Thiriet By TDS Racing,Ligier,2014,LE MANS,3,Ligier JS P2,,Thiriet By TDS Racing #46,223673.0,223.673,Nissan,5,Ludovic BADEY Stint #5,12,Thiriet By TDS Racing #46 Stint #12,32382666,10.0,4.0,17677.0,17.677,2291.959,17.677,154.44799999999998,32382.666
416795,86,2,332,0 days 00:03:57.145000,0,,37.621,0,90.256,0,109.268,0,206.9,0 days 23:45:33.226000,14:15:33.226,0 days 00:00:37.621000,0 days 00:01:30.256000,0 days 00:01:49.268000,294.8,Benjamin BARKER,,LMGTE Am,,Gulf Racing,Porsche,2019-2020,LE MANS,7,Porsche 911 RSR-19,,Gulf Racing #86,237145.0,237.145,Porsche,13,Benjamin BARKER Stint #13,27,Gulf Racing #86 Stint #27,85533226,31.0,5.0,479287.0,479.287,11459.678,479.287,481.796,85533.226
336927,1,1,13,0 days 00:02:14.331000,0,,44.156,0,50.604,0,39.571,0,146.1,0 days 01:26:44.943000,12:26:44.943,0 days 00:00:44.156000,0 days 00:00:50.604000,0 days 00:00:39.571000,272.7,Neel JANI,,LMP1,,Rebellion Racing,Rebellion,2018-2019,SHANGHAI INTERNATIONAL CIRCUIT,5,Rebellion R13,,Rebellion Racing #1,134331.0,134.331,Gibson,1,Neel JANI Stint #1,1,Rebellion Racing #1 Stint #1,5204943,4.0,4.0,3820.0,3.82,31.932,3.82,31.932,5204.943
408559,17,3,155,0 days 00:04:27.597000,0,B,35.122,0,125.071,0,107.404,0,183.3,0 days 10:35:09.767000,01:05:09.767,0 days 00:00:35.122000,0 days 00:02:05.071000,0 days 00:01:47.404000,325.8,Jonathan KENNARD,,LMP2,,IDEC Sport,Oreca,2019-2020,LE MANS,7,Oreca 07,,IDEC Sport #17,267597.0,267.597,Gibson,6,Jonathan KENNARD Stint #6,16,IDEC Sport #17 Stint #16,38109767,16.0,12.0,133360.0,133.36,2456.763,133.36,773.28,38109.767
134658,96,0,91,0 days 00:02:04.867000,0,,37.909,0,52.892,0,34.066,0,170.1,0 days 03:21:31.427000,15:21,0 days 00:00:37.909000,0 days 00:00:52.892000,0 days 00:00:34.066000,235.8,Francesco CASTELLACCI,,LMGTE Am,,Aston Martin Racing,Aston Martin,2015,SILVERSTONE,1,Aston Martin Vantage GT2,,Aston Martin Racing #96,124867.0,124.867,Aston Martin,1,Francesco CASTELLACCI Stint #1,4,Aston Martin Racing #96 Stint #4,12091427,22.0,6.0,59003.0,59.003,2131.846,59.003,225.571,12091.427
372129,33,3,59,0 days 00:02:03.602000,0,,36.123,0,52.226,0,35.253,0,171.9,0 days 01:59:24.665000,13:59:42.333,0 days 00:00:36.123000,0 days 00:00:52.226000,0 days 00:00:35.253000,228.3,Anders FJORDBACH,,LMP2,,High Class Racing,Oreca,2019-2020,SILVERSTONE,1,Oreca 07,,High Class Racing #33,123602.0,123.602,Gibson,2,Anders FJORDBACH Stint #2,4,High Class Racing #33 Stint #4,7164665,12.0,7.0,103802.0,103.802,476.199,103.802,282.368,7164.665
426342,7,3,98,0 days 00:02:07.773000,0,,35.008,0,60.27,0,32.495,0,197.3,0 days 03:31:06.424000,17:01:07.992,0 days 00:00:35.008000,0 days 00:01:00.270000,0 days 00:00:32.495000,298.5,Jose Maria LOPEZ,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,SPA FRANCORCHAMPS,1,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,127773.0,127.773,Toyota,2,Jose Maria LOPEZ Stint #2,4,Toyota Gazoo Racing #7 Stint #4,12666424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12666.424
143587,22,0,30,0 days 00:03:50.875000,0,,37.703,0,84.209,0,108.963,0,212.5,0 days 02:06:44.259000,17:06,0 days 00:00:37.703000,0 days 00:01:24.209000,0 days 00:01:48.963000,310.0,Harry TINCKNELL,,LMP1,H,Nissan Motorsports,Nissan,2015,LE MANS,3,Nissan GT-R LM Nismo,,Nissan Motorsports #22,230875.0,230.875,Nissan,3,Harry TINCKNELL Stint #3,3,Nissan Motorsports #22 Stint #3,7604259,16.0,10.0,17158.0,17.158,623.92,17.158,282.957,7604.259
360605,20,3,153,0 days 00:07:23.466000,0,,48.6,0,183.108,0,211.758,0,110.6,0 days 10:30:20.576000,01:30:39.606,0 days 00:00:48.600000,0 days 00:03:03.108000,0 days 00:03:31.758000,148.6,Mathias BECHE,,LMP2,,High Class Racing,Oreca,2018-2019,LE MANS 2019,8,Oreca 07,,High Class Racing #20,443466.0,443.466,Gibson,9,Mathias BECHE Stint #9,19,High Class Racing #20 Stint #19,37820576,23.0,17.0,509770.0,509.77,3500.81,509.77,1819.709,37820.576
211691,63,0,313,0 days 00:03:58.003000,0,,37.246,0,89.826,1,110.931,0,206.2,0 days 22:26:59.521000,13:26:59.521,0 days 00:00:37.246000,0 days 00:01:29.826000,0 days 00:01:50.931000,294.8,Jan MAGNUSSEN,,LMGTE Pro,,Corvette Racing - GM,Chevrolet,2016,LE MANS,3,Chevrolet Corvette C7.R,,Corvette Racing - GM #63,238003.0,238.003,Chevrolet,7,Jan MAGNUSSEN Stint #7,23,Corvette Racing - GM #63 Stint #23,80819521,26.0,7.0,196914.0,196.914,9724.113,196.914,879.1299999999999,80819.521
176916,29,1,79,0 days 00:02:15.342000,0,,45.841,0,50.66,0,38.841,0,145.0,0 days 03:17:50.695000,14:17,0 days 00:00:45.841000,0 days 00:00:50.660000,0 days 00:00:38.841000,268.7,Ho-Pin TUNG,,LMP2,,Pegasus Racing,Morgan,2015,SHANGHAI INTERNATIONAL CIRCUIT,7,Morgan,,Pegasus Racing #29,135342.0,135.342,Nissan,1,Ho-Pin TUNG Stint #1,3,Pegasus Racing #29 Stint #3,11870695,10.0,1.0,39691.0,39.691,1005.981,0.0,0.0,11870.695
434992,33,2,226,0 days 00:01:40.821000,0,,31.657,0,32.392,0,36.772,0,166.1,0 days 06:40:02.379000,17:40:19.861,0 days 00:00:31.657000,0 days 00:00:32.392000,0 days 00:00:36.772000,272.7,Dylan PEREIRA,,LMGTE Am,,TF Sport,Aston Martin,2021,AUTODROMO DO ALGARVE,2,Aston Martin Vantage GTE,,TF Sport #33,100821.0,100.821,Aston Martin,4,Dylan PEREIRA Stint #4,9,TF Sport #33 Stint #9,24002379,26.0,8.0,82348.0,82.348,2308.103,82.348,233.008,24002.379
173544,7,2,165,0 days 00:01:28.495000,0,,19.184,0,25.57,0,43.741,0,185.6,0 days 04:44:31.765000,15:44,0 days 00:00:19.184000,0 days 00:00:25.570000,0 days 00:00:43.741000,302.5,Benoît TRÉLUYER,,LMP1,H,Audi Sport Team Joest,Audi,2015,FUJI SPEEDWAY,6,Audi R18 e-tron quattro,,Audi Sport Team Joest #7,88495.0,88.495,Audi,1,Benoît TRÉLUYER Stint #1,6,Audi Sport Team Joest #7 Stint #6,17071765,4.0,4.0,47607.0,47.607,195.0,47.607,195.0,17071.765
147810,98,1,111,0 days 00:04:27.833000,0,,39.437,0,109.821,0,118.575,0,183.2,0 days 08:20:24.709000,23:20,0 days 00:00:39.437000,0 days 00:01:49.821000,0 days 00:01:58.575000,289.3,Pedro LAMY,,LMGTE Am,,Aston Martin Racing,Aston Martin,2015,LE MANS,3,Aston Martin Vantage GT2,,Aston Martin Racing #98,267833.0,267.833,Aston Martin,5,Pedro LAMY Stint #5,9,Aston Martin Racing #98 Stint #9,30024709,29.0,1.0,792.0,0.792,4752.256,0.0,0.0,30024.709
51190,41,0,52,0 days 00:03:34.285000,0,,130.946,0,46.636,0,36.703,0,91.6,0 days 01:50:05.479000,12:50,0 days 00:02:10.946000,0 days 00:00:46.636000,0 days 00:00:36.703000,261.5,Christian Zugel,0:01:30,LMP2,,Greaves Motorsport,Zytek,2012,SHANGHAI INTERNATIONAL CIRCUIT,8,Zytek Z11SN,,Greaves Motorsport #41,214285.0,214.285,Nissan,2,Christian Zugel Stint #2,2,Greaves Motorsport #41 Stint #2,6605479,16.0,8.0,199593.0,199.593,721.0550000000001,199.593,343.001,6605.479
249000,38,0,76,0 days 00:01:51.093000,0,,33.728,0,47.315,0,30.05,0,191.2,0 days 02:22:38.061000,14:22:26.844,0 days 00:00:33.728000,0 days 00:00:47.315000,0 days 00:00:30.050000,271.4,Ho-Pin TUNG,,LMP2,,Jackie Chan DC Racing,Oreca,2017,SILVERSTONE,1,Oreca 07,,Jackie Chan DC Racing #38,111093.0,111.093,Gibson,2,Ho-Pin TUNG Stint #2,4,Jackie Chan DC Racing #38 Stint #4,8558061,6.0,2.0,31761.0,31.761,624.1239999999999,31.761,31.761,8558.061
210292,40,0,280,0 days 00:03:57.791000,0,,39.06,0,90.089,0,108.642,0,206.3,0 days 20:10:18.107000,11:10:18.107,0 days 00:00:39.060000,0 days 00:01:30.089000,0 days 00:01:48.642000,296.4,Tracy KROHN,,LMP2,,Krohn Racing,Ligier,2016,LE MANS,3,Ligier JS P2,,Krohn Racing #40,237791.0,237.791,Nissan,9,Tracy KROHN Stint #9,28,Krohn Racing #40 Stint #28,72618107,27.0,15.0,25623.0,25.623,8530.887,25.623,3102.982,72618.107
481368,1,2,45,0 days 00:02:24.714000,0,,40.557,0,67.002,1,37.155,0,174.2,0 days 02:44:04.354000,15:44:59.163,0 days 00:00:40.557000,0 days 00:01:07.002000,0 days 00:00:37.155000,242.4,Sébastien OGIER,,LMP2,,Richard Mille Racing Team,Oreca,2022,SPA FRANCORCHAMPS,2,Oreca 07,GF,Richard Mille Racing Team #1,144714.0,144.714,Gibson,1,Sébastien OGIER Stint #1,3,Richard Mille Racing Team #1 Stint #3,9844354,9.0,6.0,11923.0,11.923,50.414,11.923,39.121,9844.354
405400,78,1,95,0 days 00:09:17.302000,0,,273.727,0,168.924,0,114.651,0,88.0,0 days 07:06:21.377000,21:36:21.377,0 days 00:04:33.727000,0 days 00:02:48.924000,0 days 00:01:54.651000,104.2,Horst Jr FELBERMAYR,0:04:03.521,LMGTE Am,,Proton Competition,Porsche,2019-2020,LE MANS,7,Porsche 911 RSR-19,,Proton Competition #78,557302.0,557.302,Porsche,3,Horst Jr FELBERMAYR Stint #3,8,Proton Competition #78 Stint #8,25581377,46.0,12.0,6337.0,6.337,5418.481,6.337,668.6179999999999,25581.377
227413,67,2,92,0 days 00:02:06.420000,0,,27.402,0,48.67,0,50.348,0,157.1,0 days 03:24:39.165000,20:24:27.593,0 days 00:00:27.402000,0 days 00:00:48.670000,0 days 00:00:50.348000,254.7,Harry TINCKNELL,,LMGTE Pro,,Ford Chip Ganassi Team UK,Ford,2016,CIRCUIT OF THE AMERICAS,6,Ford GT,,Ford Chip Ganassi Team UK #67,126420.0,126.42,Ford,2,Harry TINCKNELL Stint #2,4,Ford Chip Ganassi Team UK #67 Stint #4,12279165,21.0,4.0,18868.0,18.868,1849.075,18.868,58.418,12279.165
117944,8,1,170,0 days 00:01:29.094000,0,,19.218,0,26.585,0,43.291,0,184.4,0 days 04:20:09.481000,15:20,0 days 00:00:19.218000,0 days 00:00:26.585000,0 days 00:00:43.291000,283.5,Sébastien BUEMI,,LMP1-H,H,Toyota Racing,Toyota,2014,FUJI SPEEDWAY,5,Toyota TS 040 Hybrid,,Toyota Racing #8,89094.0,89.094,Toyota,3,Sébastien BUEMI Stint #3,5,Toyota Racing #8 Stint #5,15609481,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15609.481
472335,28,3,198,0 days 00:01:53.900000,0,,35.464,0,42.645,0,35.791,0,171.1,0 days 06:39:10.711000,20:38:54.455,0 days 00:00:35.464000,0 days 00:00:42.645000,0 days 00:00:35.791000,253.8,Tom BLOMQVIST,,LMP2,,JOTA,Oreca,2021,BAHRAIN INTERNATIONAL CIRCUIT 8 HOURS,6,Oreca 07,,JOTA #28,113900.0,113.9,Gibson,2,Tom BLOMQVIST Stint #2,10,JOTA #28 Stint #10,23950711,5.0,2.0,37851.0,37.851,830.527,37.851,37.851,23950.711
375598,71,2,59,0 days 00:01:39.541000,0,,24.64,0,31.609,0,43.292,0,165.0,0 days 01:40:43.116000,12:40:17.027,0 days 00:00:24.640000,0 days 00:00:31.609000,0 days 00:00:43.292000,252.9,Miguel MOLINA,,LMGTE Pro,,AF Corse,Ferrari,2019-2020,FUJI SPEEDWAY,2,Ferrari 488 GTE Evo,,AF Corse #71,99541.0,99.541,Ferrari,2,Miguel MOLINA Stint #2,2,AF Corse #71 Stint #2,6043116,17.0,5.0,1824.0,1.824,653.564,1.824,23.236,6043.116
298906,28,0,100,0 days 00:01:55.073000,0,,37.039,0,42.113,0,35.921,0,169.3,0 days 03:19:29.555000,19:19:41.641,0 days 00:00:37.039000,0 days 00:00:42.113000,0 days 00:00:35.921000,278.6,François PERRODO,,LMP2,,TDS Racing,Oreca,2017,BAHRAIN INTERNATIONAL CIRCUIT,9,Oreca 07,,TDS Racing #28,115073.0,115.073,Gibson,1,François PERRODO Stint #1,5,TDS Racing #28 Stint #5,11969555,12.0,8.0,47772.0,47.772,889.597,47.772,163.922,11969.555
74336,1,2,10,0 days 00:01:22.249000,0,,20.361,0,42.519,0,19.369,0,188.6,0 days 00:13:52.597000,12:13,0 days 00:00:20.361000,0 days 00:00:42.519000,0 days 00:00:19.369000,283.5,Marcel FÄSSLER,,LMP1,H,Audi Sport Team Joest,Audi,2013,INTERLAGOS,4,Audi R18 e-tron quattro,,Audi Sport Team Joest #1,82249.0,82.249,Audi,1,Marcel FÄSSLER Stint #1,1,Audi Sport Team Joest #1 Stint #1,832597,2.0,2.0,3602.0,3.602,3.602,3.602,3.602,832.597
188549,2,0,117,0 days 00:01:41.452000,0,,31.122,0,42.039,0,28.291,0,209.4,0 days 03:45:53.825000,15:45,0 days 00:00:31.122000,0 days 00:00:42.039000,0 days 00:00:28.291000,272.7,Romain DUMAS,,LMP1,H,Porsche Team,Porsche,2016,SILVERSTONE,1,Porsche 919 Hybrid,,Porsche Team #2,101452.0,101.452,Porsche,2,Romain DUMAS Stint #2,5,Porsche Team #2 Stint #5,13553825,2.0,2.0,2568.0,2.568,2.568,2.568,2.568,13553.825
